"id","CO","NO","NO2","NOX","O3","PM10","PM2.5","SO2"
"TLA302011",0.427878787878788,24.7857142857143,30.1285714285714,55.0142857142857,27.4036144578313,43.5320512820513,23.0512820512821,2.78313253012048
"TLA312011",0.5,18.5403726708075,22.1366459627329,40.6708074534162,23.3578947368421,34.6503496503497,16.8951048951049,3.41614906832298
"TLA32011",1.37639751552795,46.7391304347826,40.0248447204969,86.5093167701863,19.875,39.5515151515152,25.7030303030303,4.40740740740741
"TLA322011",0.850549450549451,21.9120879120879,26.6593406593407,48.4395604395604,28.8396226415094,41.5217391304348,20.6695652173913,4.83018867924528
"TLA332011",0.627777777777778,19.3024691358025,22.7098765432099,42.0555555555556,24.679012345679,44.4683544303797,20.7341772151899,9.41975308641975
"TLA342011",0.649693251533742,20.9197530864198,26.4567901234568,47.3395061728395,24.1428571428571,39.3486842105263,19.4934210526316,5.26380368098159
"TLA352011",0.722784810126582,21.6582278481013,27.1962025316456,48.9303797468354,18.3860759493671,33.5354838709677,17.0193548387097,2.34177215189873
"TLA362011",0.774691358024691,23.8344827586207,31.3172413793103,55.1241379310345,24.5398773006135,43.1677419354839,22.7483870967742,2.56172839506173
"TLA372011",0.554761904761905,22.6845238095238,24.8690476190476,47.5535714285714,25.702380952381,40.9570552147239,20.5337423312883,8.48214285714286
"TLA382011",0.411656441717791,16.7012195121951,22.2317073170732,38.890243902439,21.3170731707317,34.2151898734177,15.4746835443038,11.5060975609756
"TLA392011",0.634756097560976,25.7943262411348,30.7517730496454,56.6170212765957,25.35625,42.1165644171779,18.6196319018405,9.85365853658537
"TLA402011",0.593918918918919,21.0068027210884,30.3673469387755,51.4285714285714,22.1216216216216,43.4039735099338,22.2715231788079,5.464
"TLA412011",0.889937106918239,35.4905660377358,32.5723270440252,68.1069182389937,19.5723270440252,37.5375,21.90625,4.13924050632911
"TLA42011",1.30481927710843,46.4878048780488,35.3231707317073,81.7378048780488,20.5479452054795,40.9698795180723,26.8795180722892,17.6506024096386
"TLA422011",0.794904458598726,39.3375796178344,31.3503184713376,70.6687898089172,21.8407643312102,41.753164556962,18.1392405063291,15.8471337579618
"TLA432011",0.941104294478528,49.5950920245399,38.5644171779141,88.1656441717791,19.8834355828221,48.0059880239521,18.3233532934132,13.0490797546012
"TLA442011",0.808227848101266,34.0506329113924,36.5696202531646,70.620253164557,21,49.6233766233766,23.2012987012987,13.4779874213836
"TLA452011",0.996319018404908,40.7232704402516,40.5283018867925,81.2389937106918,21.5609756097561,57.4876543209877,33.5740740740741,12.1358024691358
"TLA462011",1.11509433962264,39.4177215189873,44.4620253164557,83.879746835443,25.6645569620253,60.8109756097561,32.3170731707317,9.45669291338583
"TLA472011",0.883544303797468,35.3518518518519,36.641975308642,72.0555555555556,20.3164556962025,50.8148148148148,25.0061728395062,11.0125
"TLA482011",1.13566878980892,59.5668789808917,48.8726114649682,108.394904458599,17.4732824427481,60.5641025641026,29.724358974359,16.1666666666667
"TLA492011",1.434375,60.5506329113924,63.6962025316456,124.189873417722,26.45625,92.7333333333333,46.1818181818182,21.4435483870968
"TLA502011",1.27784810126582,61.825,57.8583333333333,119.641666666667,21.2784810126582,84.7621951219512,40.9390243902439,18.6962025316456
"TLA512011",0.996078431372549,48.4640522875817,41.0130718954248,89.5294117647059,17.3790849673203,53.5660377358491,24.5283018867925,11.4117647058824
"TLA52011",1.19254658385093,28.1006289308176,28.4716981132075,56.5157232704403,17.7515527950311,31.9625,21.64375,3.20625
"TLA522011",0.919018404907975,40.6440677966102,46.2627118644068,86.9745762711864,18.7177914110429,55.1369047619048,27.1904761904762,11.558282208589
"TLA532011",0.933333333333333,34.9583333333333,49.3333333333333,84.0833333333333,17.9090909090909,55.2916666666667,30.6666666666667,6.95833333333333
"TLA62011",1.1640243902439,34.8271604938272,31.7469135802469,66.4320987654321,21.0680272108844,25.8269230769231,23.1153846153846,10.3803680981595
"UIZ262011",0.976646706586826,16.0838323353293,21.5868263473054,37.7005988023952,17.8802395209581,11.9130434782609,15.6858974358974,3.11976047904192
"UIZ272011",1.25209580838323,22.3855421686747,30.5843373493976,53.0180722891566,21.1616766467066,37.7168674698795,22.710843373494,1.66265060240964
"UIZ282011",1.16071428571429,18.4940476190476,27.3452380952381,45.8511904761905,19.7083333333333,30.3892215568862,17.9580838323353,1.29761904761905
"UIZ292011",0.937125748502994,19.9583333333333,23.4404761904762,43.4107142857143,20.047619047619,29.2048192771084,15.7650602409639,2.77380952380952
"UIZ302011",0.895757575757576,13.7878787878788,27.0121212121212,40.7757575757576,29.630303030303,37.4533333333333,22.72,2.21212121212121
"UIZ312011",0.545508982035928,11.5449101796407,19.0359281437126,30.5868263473054,24.4011976047904,25.9801324503311,14.6556291390728,1.4251497005988
"UIZ322011",0.598765432098765,9.87037037037037,20.9259259259259,30.7530864197531,31.8950617283951,34.7655172413793,18.5172413793103,2.81481481481481
